"id";"nhogar";"miembro";"zona";"edad";"sexo";"parentes_2";"p5_2";"p6_a";"p6_b";"estado";"categori";"t13";"t14";"t15";"t18";"t19";"t28";"t29";"t29a";"t30";"sem_hs";"t33";"t34";"t35";"t37_cod_2";"t37_coda_2";"t38";"t39";"t40";"t41_cod_2";"t47";"t48";"t49";"t50a";"t50b";"t50c";"t50d";"t50e";"t50f";"t51_bis";"i1";"i4";"i6_3";"i10";"i11";"codioph";"ioph_2";"codioph_neto";"ioph_neto_2";"codios";"ios_2";"codioa";"ioa_2";"codlab";"inglab_2";"codi3_1x";"i3_1x_2";"codi3_2x";"i3_2x_2";"codi3_8x";"i3_8x_2";"codi3_est";"i3_est_2";"codi3_otr";"i3_otr_2";"codnolab";"ingnolab_2";"coding";"ingtot_2";"codi_tot";"itfb_2";"ipcfb_2";"e2";"e4";"e6";"e8";"e12";"e13";"e14";"edad_30";"nivel";"aesc";"m1";"m1_2";"m2_anio";"m3_anio";"tipcob2_2";"sn1_1";"sn1_7";"sn1_2";"sn1_3";"sn1_4";"sn1_5";"s8";"sn14";"sn16";"s28";"s29";"dh1";"dh2";"dh3";"t31_bis1";"t31_bis2";"t40bis_a";"t40bis_a1";"t40bis_a2";"t40bis_b";"t40bis_c";"t40bis_d";"t40bis_e1";"t40bis_e2";"t40bis_e3";"t40bis_f";"t40bis_g1";"t40bis_g2";"t40bis_g3";"t40bis_g4";"t40bis_g5";"t40bis_g6";"t40bis_h";"t40bis_a3_1";"t40bis_a3_2";"t40bis_a3_3";"t40bis_a3_5";"t40bis_a3_4";"ts1";"ts2";"ts3";"ts4_1";"ts4_2";"ts4_3";"ts4_4";"ts5_1";"ts5_2";"ts5_3";"ts5_4";"ts5_5";"i7_bis";"i8";"i9";"t12_bis";"t18_1";"t19_1";"t19_bis_1";"t20_1";"t21_1";"t22_1";"t48a_d";"t48b_d";"t50d_a";"t50d_b";"t50d_c";"t50d_d";"t50d_e";"t50d_f";"t51_d";"t23_1_cod";"t24_1_cod";"codi3_3x";"i3_3x_2";"codi3_4x";"i3_4x_2";"codi3_5x";"i3_5x_2";"codi3_6x";"i3_6x_2";"codi3_7x";"i3_7x_2";"codi3_81x";"i3_81x_2";"codi3_82x";"i3_82x_2";"codi3_11x";"i3_11x_2";"codi3_32x";"i3_32x_2";"codi3_33x";"i3_33x_2";"codi3_31x";"i3_31x_2";"codi3_12x";"i3_12x_2";"codi3_13x";"i3_13x_2";"codi3_10x";"i3_10x_2";"dominio";"fexp";"t48a";"t48b";"v2_2";"v4";"v12";"h1";"h2";"h3";"hacinam_2";"tipoho";"i_estratos";"i_canastas";"ca_canastas";"ct_canastas";"ca_pobreza";"ct_pobreza";"anio"
"8";"1";"3";"1";"29";"1";"8";"6";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"40";"2";"0";"1";"6200";"5";"2";"2";"4";"10331";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"9";"200000";"9";"200000";"0";"0";"2";"0";"9";"200000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"200000";"9";"283000";"94333";"2";"0";"0";"0";"13";"1";"0";"28";"7";"17";"4";"4";"2015";"2015";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"2";"0";"1";"0";"0";"0";"1";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"552";"0";"0";"2";"3";"1";"1";"2";"3";"1";"5";"6";"5";"26362.74";"67521.52";"24831.39";"50492.85";"2020"
"9";"1";"1";"3";"20";"1";"1";"6";"95";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"20";"1";"1";"1";"1009";"1";"2";"2";"2";"33314";"0";"0";"1";"2";"2";"2";"2";"2";"2";"3";"1";"0";"2";"0";"0";"1";"10000";"1";"10000";"0";"0";"2";"0";"1";"10000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"10000";"1";"10000";"10000";"2";"0";"0";"0";"7";"2";"3";"19";"4";"10";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"2";"0";"8";"0";"2";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"2";"2";"0";"0";"0";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"166";"0";"0";"9";"1";"1";"2";"3";"1";"1";"1";"2";"2";"9428.34";"30013.3";"8880.67";"21242.42";"2020"
"10";"1";"1";"1";"20";"1";"1";"6";"95";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"54";"2";"0";"2";"4807";"3";"2";"2";"2";"72313";"0";"0";"2";"1";"2";"2";"2";"2";"2";"3";"1";"0";"2";"0";"0";"1";"38000";"1";"38000";"0";"0";"2";"0";"1";"38000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"38000";"1";"38000";"38000";"2";"0";"0";"0";"10";"2";"1";"19";"4";"8";"4";"4";"2019";"2019";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"2";"0";"1";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1188";"0";"0";"10";"1";"1";"2";"2";"1";"1";"1";"5";"5";"9428.34";"30013.3";"8880.67";"21242.42";"2020"
"11";"1";"1";"1";"21";"1";"1";"6";"95";"95";"2";"0";"0";"0";"4";"1";"2019";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"10000";"2";"0";"2";"0";"9";"10000";"9";"10000";"9";"28000";"14000";"1";"3";"12";"3";"0";"0";"0";"21";"6";"14";"1";"1";"0";"2017";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"1";"1";"1";"1";"2";"1";"5601";"53333";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"10000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1496";"0";"0";"2";"4";"1";"1";"3";"4";"1";"7";"2";"2";"16934.4";"47070.59";"15950.72";"33597.66";"2020"
"11";"1";"2";"1";"23";"2";"7";"6";"95";"95";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"20";"2";"0";"2";"1400";"1";"2";"1";"1";"80132";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"9";"15000";"9";"15000";"0";"0";"2";"0";"9";"15000";"2";"0";"2";"0";"9";"3000";"2";"0";"2";"0";"9";"3000";"9";"18000";"9";"28000";"14000";"1";"3";"13";"4";"0";"0";"0";"22";"6";"15";"1";"1";"0";"2016";"2";"1";"2";"2";"2";"2";"2";"2";"0";"1";"2";"0";"2";"2";"4";"2";"0";"4";"0";"0";"0";"2";"1";"2";"1";"1";"1";"3";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"3000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1496";"2";"3";"2";"4";"1";"1";"3";"4";"1";"7";"2";"2";"16934.4";"47070.59";"15950.72";"33597.66";"2020"
"12";"1";"1";"1";"21";"2";"1";"1";"95";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"7";"2";"0";"2";"4000";"2";"2";"2";"2";"20333";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"12000";"1";"12000";"0";"0";"2";"0";"1";"12000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"12000";"1";"12000";"6000";"1";"1";"13";"1";"0";"0";"0";"21";"6";"12";"1";"1";"0";"1";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"2";"0";"2";"2";"3";"1";"2";"3";"3";"0";"4";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"944";"0";"0";"2";"2";"1";"1";"2";"2";"1";"3";"1";"1";"16934.4";"47070.59";"15950.72";"33597.66";"2020"
"12";"1";"2";"1";"21";"1";"2";"1";"95";"95";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"5";"1";"1";"1";"8502";"7";"2";"1";"1";"41131";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"12000";"6000";"1";"1";"13";"11";"0";"0";"0";"21";"6";"12";"2";"2";"0";"2017";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"3";"2";"0";"4";"0";"0";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"2";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"944";"2";"3";"2";"2";"1";"1";"2";"2";"1";"3";"1";"1";"16934.4";"47070.59";"15950.72";"33597.66";"2020"
"13";"1";"1";"1";"21";"1";"1";"6";"95";"95";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"9";"20000";"2";"0";"2";"0";"9";"20000";"9";"20000";"9";"60000";"30000";"1";"1";"13";"11";"0";"0";"0";"20";"6";"12";"3";"3";"0";"2018";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"20000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"457";"0";"0";"1";"4";"1";"1";"2";"4";"1";"7";"4";"5";"18856.68";"48108.88";"17761.34";"34705.79";"2020"
"13";"1";"2";"1";"18";"1";"7";"6";"95";"95";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"9";"40000";"2";"0";"2";"0";"9";"40000";"9";"40000";"9";"60000";"30000";"1";"1";"7";"5";"0";"0";"0";"17";"4";"11";"3";"3";"0";"2019";"2";"1";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"9";"40000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"457";"0";"0";"1";"4";"1";"1";"2";"4";"1";"7";"4";"5";"18856.68";"48108.88";"17761.34";"34705.79";"2020"
"14";"1";"1";"1";"21";"2";"1";"6";"95";"95";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"12";"2";"0";"2";"9602";"8";"2";"1";"1";"57113";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"4000";"1";"4000";"0";"0";"2";"0";"1";"4000";"2";"0";"2";"0";"1";"40000";"2";"0";"2";"0";"1";"40000";"1";"44000";"1";"44000";"44000";"1";"1";"13";"3";"0";"0";"0";"21";"6";"14";"4";"4";"2018";"2018";"1";"2";"2";"2";"2";"2";"2";"2";"0";"3";"2";"0";"2";"2";"4";"2";"0";"4";"0";"0";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"2";"1";"2";"0";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"40000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1328";"1";"6";"2";"2";"1";"1";"2";"2";"1";"1";"5";"5";"7506.06";"30630.47";"7070.05";"20837.5";"2020"
"15";"1";"1";"2";"22";"2";"1";"2";"95";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"4807";"3";"2";"2";"2";"30314";"0";"0";"2";"2";"9";"2";"2";"2";"2";"3";"2";"3";"0";"0";"0";"1";"12000";"1";"12000";"1";"8500";"2";"0";"1";"8500";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"8500";"1";"8500";"2833";"1";"2";"12";"2";"0";"0";"0";"22";"6";"13";"5";"5";"2002";"2002";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"1";"1";"2";"2";"4";"2";"0";"1";"0";"0";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"3";"282";"0";"0";"1";"2";"1";"1";"2";"2";"1";"3";"1";"1";"21053.58";"56779.35";"19830.62";"43178.86";"2020"
"15";"1";"2";"2";"30";"1";"2";"2";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24";"1";"1";"1";"4810";"3";"2";"2";"2";"30314";"0";"0";"2";"2";"2";"2";"2";"2";"2";"3";"2";"3";"0";"0";"0";"1";"19000";"1";"19000";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"8500";"2833";"1";"2";"12";"2";"0";"0";"0";"30";"6";"13";"5";"5";"2001";"2001";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"2";"0";"8";"0";"2";"0";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"2";"2";"0";"0";"0";"2";"2";"1";"2";"2";"2";"2";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"3";"282";"0";"0";"1";"2";"1";"1";"2";"2";"1";"3";"1";"1";"21053.58";"56779.35";"19830.62";"43178.86";"2020"
"15";"1";"3";"2";"4";"2";"3";"0";"2";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"8500";"2833";"1";"1";"17";"0";"0";"0";"0";"3";"1";"0";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"282";"0";"0";"1";"2";"1";"1";"2";"2";"1";"3";"1";"1";"21053.58";"56779.35";"19830.62";"43178.86";"2020"
"16";"1";"1";"2";"22";"2";"1";"6";"95";"95";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"1";"20000";"2";"0";"2";"0";"1";"20000";"1";"20000";"1";"20000";"20000";"1";"1";"13";"2";"0";"0";"0";"21";"6";"13";"5";"5";"2017";"2017";"1";"2";"2";"2";"2";"2";"2";"2";"0";"4";"2";"0";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"20000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1644";"0";"0";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"7506.06";"30410.08";"7070.05";"20543.74";"2020"
"17";"1";"1";"1";"22";"2";"1";"6";"95";"95";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"1";"30000";"2";"0";"2";"0";"1";"30000";"1";"30000";"1";"30000";"30000";"1";"1";"13";"4";"0";"0";"0";"22";"6";"15";"3";"3";"0";"2016";"4";"2";"2";"2";"1";"2";"2";"2";"0";"1";"2";"0";"2";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"30000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1306";"0";"0";"2";"2";"1";"1";"2";"2";"1";"1";"3";"4";"7506.06";"30410.08";"7070.05";"20543.74";"2020"
"18";"1";"1";"1";"22";"2";"1";"6";"95";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"4";"2";"0";"2";"1300";"1";"2";"4";"2";"80313";"0";"0";"1";"2";"2";"2";"2";"2";"2";"3";"1";"0";"2";"0";"0";"1";"4000";"1";"4000";"0";"0";"2";"0";"1";"4000";"2";"0";"2";"0";"1";"20000";"1";"2700";"2";"0";"1";"22700";"1";"26700";"1";"36700";"18350";"1";"1";"13";"3";"0";"0";"0";"22";"6";"14";"2";"2";"0";"2016";"2";"1";"2";"2";"2";"2";"2";"2";"0";"3";"2";"0";"2";"2";"4";"2";"0";"1";"0";"0";"0";"4";"1";"2";"2";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"20000";"2";"0";"2";"0";"2";"0";"1";"2700";"2";"0";"2";"0";"2";"0";"4";"658";"0";"0";"2";"2";"1";"1";"2";"2";"1";"2";"3";"3";"15012.12";"44167.55";"14140.1";"31352.27";"2020"
"18";"1";"2";"1";"22";"2";"8";"6";"95";"95";"3";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"1";"10000";"2";"0";"2";"0";"1";"10000";"1";"10000";"1";"36700";"18350";"1";"1";"13";"2";"0";"0";"0";"22";"6";"13";"2";"2";"0";"2016";"4";"2";"2";"2";"1";"2";"2";"2";"0";"2";"2";"0";"2";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"10000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"658";"0";"0";"2";"2";"1";"1";"2";"2";"1";"2";"3";"3";"15012.12";"44167.55";"14140.1";"31352.27";"2020"
"19";"1";"1";"1";"22";"2";"1";"6";"95";"95";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"35";"2";"0";"2";"6900";"5";"2";"2";"4";"11333";"0";"0";"2";"1";"1";"1";"1";"1";"2";"1";"1";"0";"2";"0";"0";"1";"34000";"1";"34000";"0";"0";"2";"0";"1";"34000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"34000";"1";"34000";"34000";"1";"1";"13";"3";"0";"0";"0";"21";"6";"14";"1";"1";"0";"1";"5";"1";"2";"2";"1";"2";"2";"2";"0";"2";"2";"0";"2";"2";"4";"2";"0";"1";"0";"0";"0";"1";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1418";"0";"0";"2";"1";"1";"1";"2";"1";"1";"1";"4";"5";"7506.06";"30630.47";"7070.05";"20837.5";"2020"
"20";"1";"1";"2";"22";"1";"1";"1";"95";"95";"2";"0";"0";"0";"4";"1";"2020";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2000";"1";"2000";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"1";"2000";"1";"17200";"4300";"2";"0";"0";"0";"7";"2";"10";"22";"4";"7";"1";"1";"0";"1";"1";"2";"2";"2";"2";"2";"2";"2";"0";"2";"0";"0";"1";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"2";"2";"2";"2";"2";"2";"3";"4000";"72313";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"2";"0";"4";"1198";"0";"0";"1";"3";"1";"1";"2";"3";"1";"3";"1";"1";"22975.86";"62666.96";"21641.25";"48577.93";"2020"
